标题,价格,评论数,链接,当前链接,上级链接,下载时间
"小米 (MI)红米4x全网通4G智能手机 香槟金 全网通（4GRAM+64GROM）
				5英寸屏幕，4100毫安大电池长续航！骁龙八核处理器！【新品→小米note5a】",1168.00,200+,http://item.jd.com/14773473651.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 荣耀7X 畅玩7X 全面屏手机 铂光金 全网通(4G+32G)
				送手机壳+膜+手机支架，5.93英寸，1600万双摄 购华为mate10",1469.00,300+,http://item.jd.com/17710057210.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 荣耀V9 手机 幻夜黑 全网通4G(4G RAM+64G ROM)标配
				【真全网通非移动阉割版】【下单赠壳膜】【点击抢购荣耀新品→荣耀V9Play】",2399.00,2400+,http://item.jd.com/11646727776.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"联想 MA388 移动联通2G 双卡双待 翻盖老人手机 黑色
				【京东直发 货票同行】3.5英寸大屏1900mAh电池 翻盖手机",295.00,300+,http://item.jd.com/10555189986.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"硕尼姆（Sonim） XP7s 全网通4G 三防智能手机 钻石黑色珍藏版
				领券立减150 美军标三防 2米防水防摔 待机30天 打破吉尼斯纪录！",6999.00,90+,http://item.jd.com/10513275704.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"锤子（smartisan） 坚果Pro 2 手机 碳黑色(细红线版) 全网通(6G RAM + 256G ROM)
				【新品现货购送好礼】 全面屏 漂亮得不像实力派！ 坚果PRO",3299.00,10+,http://item.jd.com/19528194731.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 荣耀 畅玩6 手机 金色 全网通(2G RAM+16G ROM)标配
				【下单送豪礼！】柔光自拍，超长续航，舒适握感！热销荣耀9",599.00,50+,http://item.jd.com/17261605187.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"【移动专享版】小米 红米Note5A 全网通版 3GB 32GB 香槟金 移动联通电信4G手机 双卡双待
				1600万像素柔光自拍，5.5”高清大屏，轻薄机身好手感！高通骁龙处理器！",899.00,200+,http://item.jd.com/5393178.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 华为  HUAWEI P10 Plus 全网通4G智能手机 玫瑰金 6G+64G
				【京东配送】5.5英寸大屏  徕卡人像摄影 购买【预见未来】华为Mate10",3988.00,50+,http://item.jd.com/12321885793.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"金柏利 001 移动/联通 双卡双待金属超薄卡片手机 学生儿童迷你小手机 黑色
				【京东直发】直板 超长待机 微信 QQ MP3 支持2G 3G 4G手机卡 无游戏",299.00,400+,http://item.jd.com/12080705076.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 华为 HUAWEI P9 Plus 全网通手机4G智能手机 琥珀金 全网通(4G+64G)
				【京东配送】5.5英寸全高清屏幕！徕卡双摄像头！【选我→荣耀8青春版】",2999.00,40+,http://item.jd.com/14993014499.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"硕尼姆（Sonim） XP7s 全网通4G 三防智能手机 对讲机 运动黄
				不仅仅打破吉尼斯纪录 2米防水防摔 长待机 为成功人士安全保驾护航！",6698.00,400+,http://item.jd.com/1630209317.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"三星（SAMSUNG） 三星(SAMSUNG) W2016 双卡双待 电信4G手机 尊贵金 （3G +64G）标配
				【京东配送】怀旧翻盖，彰显尊贵！ 给您与众不同的体验！点击新款G9298",5650.00,30+,http://item.jd.com/10462292762.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
360手机 N5原装钢化玻璃膜(白色),48.00,9900+,http://item.jd.com/4519636.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"小米（MI） note3 手机  全网通 双卡双待4G手机 黑色 6+64G
				京东配送  VR眼镜+音乐耳机  5.5大屏 1600万美颜自拍 人脸解锁",2299.00,70+,http://item.jd.com/16514296117.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"魅族（MEIZU） 魅蓝A5 移动4G智能手机 香槟金 （2GB+16GB）（支持移联双4G）
				魅蓝新品pro7 plus仅售2688送好礼【京东配送】3060mAh.后置四镜式镜头",558.00,400+,http://item.jd.com/14457245623.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 华为 mate9 手机 摩卡金 全网通(4G+64G)
				【现货速发，全新正品行货，全国联保一年】【免费赠送运费险，退货无忧】【mate10热销中】",3599.00,200+,http://item.jd.com/11268583689.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"海信（Hisense） K1全网通4G户外防水三防智能手机4G+64G 双卡双待 黑曜金
				轻薄机身 1600万像素 安卓7.0 购机送4重好礼 分享赢99元红包",1799.00,200+,http://item.jd.com/12658559542.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"小米（MI） 红米4X 移动联通电信全网通4G智能手机 樱花粉 3+32G双卡双待全网通
				【京东配送】 5英寸屏幕,4100mAh骁龙八核处理器 抢购变焦双摄小米5X全网通4G手机",839.00,1900+,http://item.jd.com/13764991268.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"BIHEE 百合C18A 迷你手机电信版学生可爱卡通儿童女款小手机 梦幻粉色
				【送8G内存卡+硅胶套+挂绳+零钱包 京东配送】时尚迷你卡通儿童手机 移动联通版点这里",198.00,700+,http://item.jd.com/13241765703.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 畅享6 双卡双待 4G手机 金色 移动全网通(3G RAM+16G ROM)
				京东配送，4100mAh大容量电池 华为畅享7火爆抢购中！",686.00,400+,http://item.jd.com/11846716187.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"酷派（Coolpad） 酷派(Coolpad) 8722V 移动4G 双卡双待 智能手机 白色 （2G RAM + 16G ROM)
				【京东派送 货票同行】5.0英寸绚丽屏幕16G内存 800万像素",405.00,300+,http://item.jd.com/11904799551.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"天语 K-TOUCH X11 移动/联通/电信4G 智能手机 双卡双待 曜石黑
				5.5英寸屏，3GB+32GB内存，后置双摄，联发科芯片，指纹解锁！",689.00,100+,http://item.jd.com/5706795.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"努比亚（nubia） N2 4+64GB 全网通4G智能手机 香槟金
				联发科 八核CPU处理器 5000mAh大电池 点击抢购努比亚N1 八核64位处理器",1799.00,80+,http://item.jd.com/17246111942.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 华为畅享7 Plus 手机 流光金 全网通(4G+64G)
				【国行正品】赠神秘惊喜！1万安品牌电源+店铺延保！4000mAh大电池【推荐】nova青春",1699.00,400+,http://item.jd.com/12123755093.html,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=51,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"海信（Hisense） K1全网通4G户外防水三防智能手机4G+64G 双卡双待 黑曜金
				轻薄机身 1600万像素 安卓7.0 购机送4重好礼 分享赢99元红包",1799.00,200+,http://item.jd.com/12658559542.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"小米（MI） 红米4X 移动联通电信全网通4G智能手机 樱花粉 3+32G双卡双待全网通
				【京东配送】 5英寸屏幕,4100mAh骁龙八核处理器 抢购变焦双摄小米5X全网通4G手机",839.00,1900+,http://item.jd.com/13764991268.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"BIHEE 百合C18A 迷你手机电信版学生可爱卡通儿童女款小手机 梦幻粉色
				【送8G内存卡+硅胶套+挂绳+零钱包 京东配送】时尚迷你卡通儿童手机 移动联通版点这里",198.00,700+,http://item.jd.com/13241765703.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 畅享6 双卡双待 4G手机 金色 移动全网通(3G RAM+16G ROM)
				京东配送，4100mAh大容量电池 华为畅享7火爆抢购中！",686.00,400+,http://item.jd.com/11846716187.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"酷派（Coolpad） 酷派(Coolpad) 8722V 移动4G 双卡双待 智能手机 白色 （2G RAM + 16G ROM)
				【京东派送 货票同行】5.0英寸绚丽屏幕16G内存 800万像素",405.00,300+,http://item.jd.com/11904799551.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"天语 K-TOUCH X11 移动/联通/电信4G 智能手机 双卡双待 曜石黑
				5.5英寸屏，3GB+32GB内存，后置双摄，联发科芯片，指纹解锁！",689.00,100+,http://item.jd.com/5706795.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"努比亚（nubia） N2 4+64GB 全网通4G智能手机 香槟金
				联发科 八核CPU处理器 5000mAh大电池 点击抢购努比亚N1 八核64位处理器",1799.00,80+,http://item.jd.com/17246111942.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 华为畅享7 Plus 手机 流光金 全网通(4G+64G)
				【国行正品】赠神秘惊喜！1万安品牌电源+店铺延保！4000mAh大电池【推荐】nova青春",1699.00,400+,http://item.jd.com/12123755093.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"Apple 苹果 iPhone7 Plus 手机 移动联通电信4G 亮黑色 全网通128G
				疯狂低价，限时秒，今日下单送壳膜【原封国行正品】【点击购买苹果7】",6559.00,60+,http://item.jd.com/15194440399.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"三星G9298 三星领世旗舰8 大器5 双屏翻盖智能手机 移动联通双4G 双卡双待 黑色 （4GB+64GB）
				【京东配送】彰显尊贵 ，折叠双屏，息屏提醒，快速无线充电， 指纹识别！",12200.00,8,http://item.jd.com/15508737638.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） Mate 9 手机 黑色 全网通(6GB+128GB)
				【下单立减】五重好礼，详见赠品，惊喜等着您！抢购旗舰华为MATE10",4199.00,700+,http://item.jd.com/11264512747.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"中兴（ZTE）A520（BA520）移动4G智能手机 玄武灰
				下单有礼~~2G+16G内存 切换老人模式 5.0英寸",409.00,200+,http://item.jd.com/14144596301.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 荣耀 V9 Play手机 幻夜黑 全网通 3GB+32GB 标准版
				【京东配送】5.2英寸 32G内存！【新品畅玩7X，全面屏更清晰】",848.00,90+,http://item.jd.com/16805721661.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"Apple 苹果 iPhone 5S移动联通4G手机 金色 16G
				【京东物流配送】【全新未激活】【正品国行】点击购买iPhone 7",1468.00,100+,http://item.jd.com/12649185414.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"MANN ZUG 5SQ 全网通  三防智能手机 双卡双待 沙漠金 3GB+32GB
				{京东配送，支持货到付款} 防水耐摔，高配低价，全网通4g",1199.00,1600+,http://item.jd.com/1466278168.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"魅族（MEIZU） 魅族 魅蓝6 全网通4G智能手机 双卡双待 磨砂黑 3+32GB
				高颜值！1300万光圈！长续航！ 性价比魅蓝5",859.00,200+,http://item.jd.com/17759844463.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"【移动专享版】荣耀 畅玩6 2GB+16GB 金色 移动联通电信4G手机 双卡双待
				柔光自拍，舒适握感，长续航！",599.00,200+,http://item.jd.com/5453228.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"小米（MI） 红米Note5A 手机 香槟金（3G RAM+32G ROM）高配版 全网通
				【现货速发】5.5”高清大屏，轻薄机身好手感！高通骁龙处理器！新品红米5A开售！",773.00,200+,http://item.jd.com/12066800774.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"华为（HUAWEI） 荣耀V9手机 幻夜黑 全网通（6+64G）高配
				【国行正品，京东配送】赠自拍杆 原装壳等好礼！荣耀7X全面屏",2669.00,1100+,http://item.jd.com/11621157429.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"360 手机 N4S 全网通版 移动联通电信4G手机 双卡双待 流光金 (4G RAM+64G ROM)
				【11.11继续狂欢！！.骁龙八核处理器.5000毫安大电池】",1399.00,200+,http://item.jd.com/11678352995.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"三星（SAMSUNG） 三星 Galaxy C7 Pro（C7010）手机 蔷薇粉 全网通4G (4+64G)
				【京东配送！送双重好礼！】前后1600万像素 美颜自拍功能！猛戳C5pro热销中~~",2038.00,200+,http://item.jd.com/11620230248.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"美图（meitu） 美图M8s手机 宝贝蓝
				现货即发，打造专业自拍神器。电影级虚化  ;  美图M8",2999.00,10+,http://item.jd.com/18130104931.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"摩托罗拉（Motorola） Moto Z Play  (XT1635-03) 爵士黑 3+64G 全网通
				下单立减30！3G+64G 八核 指纹识别抢购摩托罗拉Z2 play 模块化手机",1999.00,400+,http://item.jd.com/11652880705.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"全球购APPLE 苹果手机 iPhone6 32G 金色 全球购手机 移动联通电信4G手机全网通 iPhone 6 32G 金色【全网通手机】
				【原封未激活，正品保证，保价11.11】",2449.00,100+,http://item.jd.com/1983547656.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"魅族（MEIZU） 魅族Pro7 Plus 手机 静谧黑 全网通4G(6GB+64GB)官方标配
				【包装含原装保护壳】双摄如瞳，明眸善睐！大家好，介绍下@魅族家族",3299.00,30+,http://item.jd.com/14536228739.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"360 vizza  双卡双待 手机 小镇蓝 全网通4G(4GB RAM+32GB ROM)标配
				【小镇蓝现货抢购 】京东快递现货速发！360N5手机",768.00,90+,http://item.jd.com/16021327977.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"诺基亚（NOKIA） 105 DS  移动联通2G 老人手机 双卡双待 黑色(RM-1133)
				【京东自营仓配送】新款老款 随君选择！直板按键 老人机学生机备用机  续航持久 轻巧便捷",159.00,300+,http://item.jd.com/10878836436.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"魅族（MEIZU）魅蓝Note5 全网通4G智能手机  双卡双待 月光银（4GRAM+64GROM）
				新品魅蓝note6 推荐指数★★★★★【京东自营仓配送 】买就送 防摔保护套+全屏钢化膜",1398.00,4000+,http://item.jd.com/11202794029.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
"APPLE 苹果 iPhone X 手机 银色 64GB
				原封正品行货，现货速发，全面屏，面容ID识别技术】1200万像素双镜头，双镜头光学图像防",8688.00,10+,http://item.jd.com/16599274381.html,http://search.jd.com/s_new.php?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=52,http://search.jd.com/Search?keyword=手机&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:36:13
