标题,价格,评论数,链接,当前链接,上级链接,下载时间
三星（SAMSUNG）  RB27KCFJ0FE/SC 280升风冷无霜智能变频三门冰箱,3199.00,0,http://item.jd.com/19289526970.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"海尔（Haier） 出品统帅 225升风冷无霜三门节能静音家用冰箱
							【11.11再来一波】价保11月 一年仅此一次  等你来抢 晒单还有红包相送",1999.00,0,http://item.jd.com/18129529711.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"志高（CHIGO） BC-92B 92升 双门 迷你 小冷柜 家用 小型冰吧 黑色
							【京东发货】全国包邮，可货到付款，6.5kg十大洗涤模式，一键桶风干，24小时预约洗。",899.00,20+,http://item.jd.com/15352537472.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"松下（Panasonic） NR-C32WMG-XN变频风冷无霜318L金
							【联系客服享11.11优惠价格】 晒图再返现50元 保价11月买贵返差价",6509.00,10+,http://item.jd.com/10425424546.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"雪村（Xuecun）SLLDZ4-820L四门厨房冰箱 冷冻冷藏保鲜柜 展示柜点菜柜 铜管
							制冷强劲 节能省电 全国联保 外观靓丽",3198.00,1,http://item.jd.com/10914695828.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"优诺（EUNA） 【多色可选】BC-106R 106升 单门迷你小冰箱小型家用复古电冰箱 神秘黑
							【反场钜惠，超值冰洗GO！】每满1000减100！上不封顶！",1499.00,90+,http://item.jd.com/10569919083.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"志高（CHIGO） 【京仓速发】志高96升双门冰箱小型电冰箱 迷你家用宿舍冷冻节能小冰箱 星光银
							【京东发货】全国包邮，可货到付款，5.5kg十大洗涤模式，一键桶风干，24小时预约洗。",678.00,20+,http://item.jd.com/17609537169.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"海信（Hisense）558升T型多门智能WIFI风冷无霜 BCD-558WTDGVBPI
							【狂欢不停歇】海信冰箱给你温暖家的感觉，免费送货入户，400专业售后服务",7599.00,0,http://item.jd.com/16384079081.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"帅人(sazn)小冰箱 小型单门/双门 迷你电冰箱 茶叶柜家用冰吧冷藏柜茶叶柜恒温酒柜 108L双门带冷冻风直冷液晶控温银色款
							【错过11.11 别再错过返场 14-19日大促】家用办公室用冰吧",2780.00,100+,http://item.jd.com/11942051157.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"金松（JINSONG）133升 欧式复古 迷你 双门  上冷藏下冷冻 彩色家用电冰箱 BCD-133R (米萨红)
							【冰洗狂欢盛宴】满减降至1699！晒单评论后咨询客服返50元E卡！欧式复古外观设计！自动温度补偿！潮货就要够出色！30天价保！京东自营，好货就选金松!点击进入专场",1799.00,7,http://item.jd.com/4593613.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"美的（Midea） BCD-640WKGPZM  640升 智能变频风冷对开门 流纱金
							【返场11.11】联系客服砍价！640升大容量！变频智能！风冷无霜！",7599.00,1,http://item.jd.com/12064384118.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"帝恩采（DIMCHAE） DOEE-126SNB(CN) 120升 原装进口 高端卧式水果泡菜 鲜藏柜&冷柜（白色）
							【专注高端拒绝平凡】精密温控！鲜藏柜&冷柜随意转换!内含6各保鲜盒、新鲜不窜味！能淹泡菜的韩国鲜藏柜！",8800.00,0,http://item.jd.com/5318366.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"美菱（MeiLing） 美菱BCD-568WPBD 568升变频风冷无霜对开门钢化玻璃 流沙金
							【秋冬特惠】晒单评价即可获得288元现金红包，正品保障，顺丰配送，全国联保。",5399.00,0,http://item.jd.com/16636623298.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"Panasonic 松下NR-D380TX-XN/XS/XW 变频风冷无霜380L多门 NR-D380TX-XN(金色玻璃面板)
							【咨询客服活动价7？？0】嗮图送松下吹风机+1年京东延长保修",8274.00,10+,http://item.jd.com/11766976531.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"三星（SAMSUNG）RF65M9371M1 2017年新品654L大容量变频多门风冷无霜
							2017年新品原装进口 内置WIFI摄像头 独立制冰盒 风冷无霜三循环",26999.00,0,http://item.jd.com/16648507569.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"格兰仕 Galanz BCD-470WTEH(幕雪银）风冷无霜 双系统制冷 独立变温室 WiFi远程控制 光触媒杀菌
							【下单送新国标插座】赠品数量有限，赠完即止。晒单再返红包！光触媒杀菌，UMI3D面板美观耐用还易清洁点击开始抽奖之旅",7999.00,0,http://item.jd.com/4720479.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"三星（SAMSUNG） RS62MAJ00FE/SC 638L 精致保鲜 无霜保湿双循环
							【11月狂欢再续！惊爆价5399元！晒单返100】风冷变频保湿！送货上楼，质保十年",5899.00,0,http://item.jd.com/12555096922.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"雪村（Xuecun）冷柜 SLLDZ4-820L四门厨房冰箱 冷藏保鲜柜 展示柜 点菜柜 铜管
							制冷强劲 节能省电 全国联保 外观靓丽",3198.00,2,http://item.jd.com/10913163083.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"容声（Ronshen） BCD-629WKS1HPGA-PD22 629升风冷无霜对开门
							玻璃面板 无霜保湿 超强静音 矢量变频 全国联保！双节狂欢！厨房 家电 满1000减100",7499.00,0,http://item.jd.com/13438102809.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"松下（Panasonic）冰箱 NR-C240GM-XC/XW钢化玻璃面板 电脑控温 清雅金/XC
							【1111提前享】咨询客服有大放价,下单送京东延保一年",3180.00,3,http://item.jd.com/12317420036.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"海尔（Haier） BCD-225WDGK 225升风冷无霜 定频三门冰箱 智能除霜干湿
							【下单送礼品，豪礼送不停】【更多优惠活动咨询在线客服】",2899.00,20+,http://item.jd.com/11478065299.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"松下（Panasonic） 三门风冷无霜玻璃280升（珍珠白）NR-C28WPG-XW 280L NR-C28WPG-XW白色
							预售 狂欢返场优惠购，狂欢末班车，不上等1年！",5170.00,9,http://item.jd.com/11315893578.html,http://search.jd.com/s_new.php?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=31&scrolling=y&pos=30&page=144,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:45
"三星（SAMSUNG） RS62MAJ00FE/SC 638L 精致保鲜 无霜保湿双循环
							【11月狂欢再续！惊爆价5399元！晒单返100】风冷变频保湿！送货上楼，质保十年",5899.00,0,http://item.jd.com/12555096922.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun）冷柜 SLLDZ4-820L四门厨房冰箱 冷藏保鲜柜 展示柜 点菜柜 铜管
							制冷强劲 节能省电 全国联保 外观靓丽",3198.00,2,http://item.jd.com/10913163083.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"容声（Ronshen） BCD-629WKS1HPGA-PD22 629升风冷无霜对开门
							玻璃面板 无霜保湿 超强静音 矢量变频 全国联保！双节狂欢！厨房 家电 满1000减100",7499.00,0,http://item.jd.com/13438102809.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（Panasonic）冰箱 NR-C240GM-XC/XW钢化玻璃面板 电脑控温 清雅金/XC
							【1111提前享】咨询客服有大放价,下单送京东延保一年",3180.00,3,http://item.jd.com/12317420036.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"海尔（Haier） BCD-225WDGK 225升风冷无霜 定频三门冰箱 智能除霜干湿
							【下单送礼品，豪礼送不停】【更多优惠活动咨询在线客服】",2899.00,20+,http://item.jd.com/11478065299.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（Panasonic） 三门风冷无霜玻璃280升（珍珠白）NR-C28WPG-XW 280L NR-C28WPG-XW白色
							预售 狂欢返场优惠购，狂欢末班车，不上等1年！",5170.00,9,http://item.jd.com/11315893578.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"澳柯玛（AUCMA） BCD-207WNE 207升 风冷无霜 电脑控温 双门冰箱（银）
							【爆款返场，低价延续】晒图再送20元电费补贴，厂家直营，顺丰快速达",1799.00,2,http://item.jd.com/11839417788.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"海信（Hisense）558升T型多门智能WIFI风冷无霜 BCD-558WTDGVBPI
							【晚场补救 价同11.11】一级功耗，全新格局，T型多空间，wifi智慧控！点击查看更多",8499.00,0,http://item.jd.com/16383474870.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"海信（Hisense） BCD-249WTD/Q 三门式风冷无霜节能小型电冰箱家用 琥珀金
							【品质海信】风冷无霜 保鲜达人",1999.00,0,http://item.jd.com/17800421983.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"海尔（Haier）SD-369CS 卧式冰淇淋打球冷冻柜 商用冷冻展示柜 钢化玻璃展示冰柜 白色
							【返场放价狂欢继续】全店至低价！晒单送礼品送延保！联系客服咨询活动详情！无需等待立即抢购",5099.00,0,http://item.jd.com/12435320207.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"凡萨帝（Fasato） 凡萨帝（FASATO) BC75 75升小型电冰箱单门家用冷藏
							【感恩返场成交仅1099】三层中空隔热门，带童锁，德邦配送入户",1099.00,30+,http://item.jd.com/10678598156.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"沃牧 102升 双门 迷你 小冰箱 家用 冷藏冷冻小型电冰箱 蓝色款【102升】
							【春日钜惠】冻力十足 静音节能  灭蚊灯99疯抢 强力灭蚊 一年包换新机",529.00,1800+,http://item.jd.com/12379200921.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"Panasonic 松下NR-D380TX-XN/XS/XW 变频风冷无霜380L多门 D380TG-S（深丝银拉丝面板）
							【咨询客服活动价7？？0】嗮图送松下吹风机+1年京东延长保修",7490.00,10+,http://item.jd.com/11728969513.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"Panasonic 松下NR-D380TX-XN/XS/XW 变频风冷无霜380L多门 NR-D380TX-XW(白色玻璃面板)
							【咨询客服活动价7？？0】嗮图送松下吹风机+1年京东延长保修",8274.00,10+,http://item.jd.com/11766976530.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"Panasonic 松下NR-D380TX-XN/XS/XW 变频风冷无霜380L多门 NR-D380TX-S(银色玻璃面板)
							【咨询客服活动价7？？0】嗮图送松下吹风机+1年京东延长保修",8274.00,10+,http://item.jd.com/13154891810.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"美的（Midea） 292升直冷智能四门冰箱 玻璃面板 BCD-292TGEM
							11.11抢先购 抢免单送IphoneX 送电磁炉 晒单领大奖 保价11. 11早买早到家",3099.00,1,http://item.jd.com/12264451740.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"帝恩采（DIMCHAE） DOEE-226DMP(CN) 220升 原装进口 高端卧式水果泡菜 鲜藏柜&冷柜（白色）
							【专注高端拒绝平凡】两室独立制冷！精密温控！鲜藏柜&冷柜随意转换!内含8各保鲜盒、新鲜不窜味！能淹泡菜的韩国鲜藏柜！",12400.00,0,http://item.jd.com/4615199.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"欧立BC-45MC 45升 单门保鲜小冰箱 带锁冷藏 节能迷你 办公 宿舍 家用 灰色拉丝
							【专业小冰箱制造12年】带锁设计 京东配送 限量促销【童趣小冰箱  一级能效 点击购买】",458.00,30+,http://item.jd.com/12381166419.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"海尔（haier） BCD-557WDGSU1 557升多门 干湿分储 风冷无霜 金色 金色
							【返场好货，下单立减】557升变频、风冷无霜，干湿分储，晒图送红包",8999.00,1,http://item.jd.com/11776629791.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"海尔（Haier） BCD-190WDGC190升风冷无霜 双门静 两门冰箱
							【优质视频晒图返补贴，联系客服咨询】风冷无霜，自动低温补偿",1999.00,7,http://item.jd.com/12614073338.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"三星（SAMSUNG）RF65M9351DP/SC 品式无霜三循环金属QR匀冷韩国原装进口
							韩国原装进口654L！无霜三循环！变频压缩机节能环保！",21099.00,0,http://item.jd.com/16649319137.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"三星（SAMSUNG）RH60J8132WW/SC 627L 进口 叠门智能变频 风冷无霜 雪白色
							【三星品牌日！保价1111，仅限一天！19日开抢！只需10099元！视频晒单送50红包】",10699.00,0,http://item.jd.com/12714384012.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"美的（Midea） BCD-207WM 207升双门冰箱小型家用风冷无霜两门电冰箱芙蓉金
							【官方授权美的冰箱专营，赠送优惠，咨询客服再优惠】全国联保，上门安装服务，晒单送现金10元",2199.00,0,http://item.jd.com/15702854237.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"松下（Panasonic） 三门风冷无霜玻璃280升（珍珠白）NR-C28WPG-XW 280L NR-C28WPG-XN金色
							预售 狂欢返场优惠购，狂欢末班车，不上等1年！",5170.00,9,http://item.jd.com/11315893579.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"海尔（Haier） LC-102E绅享102升冰吧 Low-E Plus 智感除雾科技
							【返场狂欢购！ 手慢不要紧，优惠为您再等一天】下单赠送一年延保 晒单送礼品",1899.00,10+,http://item.jd.com/11161627616.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"美的（Midea） 冰箱 BCD-207WM  207升两门风冷无霜冰箱 芙蓉金
							风冷无霜、 电脑控温、全国联保！",2199.00,1,http://item.jd.com/12338691186.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
美的（Midea） BCD-645WKPZM 645升 节能静音 智能操控风冷无霜 金色,5999.00,0,http://item.jd.com/13593911144.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
海尔（haier） BCD-185TMPQ家用185L小型双门冷藏冷冻节能静音电冰箱,1399.00,3,http://item.jd.com/19500715905.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
雪村（Xuecun）蛋糕柜前开门日式直角展示柜玻璃陈列柜寿司熟食保鲜柜风冷蛋糕柜 1.2米/日式/直角/风冷/除雾,4658.00,0,http://item.jd.com/11401634583.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
"雪村（Xuecun）SD/SC-2200H豪华双机岛柜卧式冷藏冷冻超市速冻柜冰柜海鲜柜 铜管
							不上锈不内漏，冷藏冷冻可自由转换，一机两用，经济实惠镀膜钢化玻璃",5438.00,0,http://item.jd.com/10914677550.html,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=145,http://search.jd.com/Search?keyword=冰箱&enc=utf-8&qrst=1&rt=1&stop=1&vt=2&bs=1&s=1&click=0&page=1,2017-11-21 10:38:46
